ID,Name_submitted,Overall_score,Name_matched_id,Name_matched,Name_score,Name_matched_rank,Author_submitted,Author_matched,Author_score,Canonical_author,Name_matched_accepted_family,Genus_submitted,Genus_matched,Genus_score,Specific_epithet_submitted,Specific_epithet_matched,Specific_epithet_score,Family_submitted,Family_matched,Family_score,Infraspecific_rank,Infraspecific_epithet_matched,Infraspecific_epithet_score,Infraspecific_rank_2,Infraspecific_epithet_2_matched,Infraspecific_epithet_2_score,Annotations,Unmatched_terms,Name_matched_url,Name_matched_lsid,Phonetic,Taxonomic_status,Accepted_name,Accepted_species,Accepted_name_author,Accepted_name_id,Accepted_name_rank,Accepted_name_url,Accepted_name_lsid,Accepted_family,Overall_score_order,Highertaxa_score_order,Source,Warnings,WarningsEng
2136,Hylotelephium telephium agg.,0.9,719300,Hylotelephium telephium,1,species,,,NA,(L.) H.Ohba,Crassulaceae,Hylotelephium,Hylotelephium,1,telephium,telephium,1,,,NA,,,NA,,,NA,,agg.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:274226-1,,Y,Accepted,Hylotelephium telephium,Hylotelephium telephium,(L.) H.Ohba,719300,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:274226-1,,Crassulaceae,1,1,wcvp,0,
2137,Hylotelephium maximum (L.) Holub,1,719282,Hylotelephium maximum,1,species,(L.) Holub,(L.) Holub,1,(L.) Holub,Crassulaceae,Hylotelephium,Hylotelephium,1,maximum,maximum,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:274211-1,,Y,Accepted,Hylotelephium maximum,Hylotelephium maximum,(L.) Holub,719282,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:274211-1,,Crassulaceae,1,1,wcvp,0,
2138,Hylotelephium telephium (L.) H. Ohba,1,719300,Hylotelephium telephium,1,species,(L.) H. Ohba,(L.) H.Ohba,1,(L.) H.Ohba,Crassulaceae,Hylotelephium,Hylotelephium,1,telephium,telephium,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:274226-1,,Y,Accepted,Hylotelephium telephium,Hylotelephium telephium,(L.) H.Ohba,719300,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:274226-1,,Crassulaceae,1,1,wcvp,0,
2139,Hylotelephium vulgare (Haw.) Holub,1,1747880,Hylotelephium vulgare,1,species,(Haw.) Holub,(Haw.) Holub,1,(Haw.) Holub,Crassulaceae,Hylotelephium,Hylotelephium,1,vulgare,vulgare,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:912717-1,,Y,Synonym,Hylotelephium telephium subsp. telephium,Hylotelephium telephium,,1711790,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77230945-1,,Crassulaceae,1,1,wcvp,0,
2140,Hymenophyllum tunbrigense (L.) Sm.,1,1093008,Hymenophyllum tunbrigense,1,species,(L.) Sm.,(L.) Sm.,1,(L.) Sm.,Hymenophyllaceae,Hymenophyllum,Hymenophyllum,1,tunbrigense,tunbrigense,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30002980-2,,Y,Accepted,Hymenophyllum tunbrigense,Hymenophyllum tunbrigense,(L.) Sm.,1093008,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30002980-2,,Hymenophyllaceae,1,1,wcvp,0,
2141,Hyoscyamus niger L.,1,1011501,Hyoscyamus niger,1,species,L.,L.,1,L.,Solanaceae,Hyoscyamus,Hyoscyamus,1,niger,niger,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:815932-1,,Y,Accepted,Hyoscyamus niger,Hyoscyamus niger,L.,1011501,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:815932-1,,Solanaceae,1,1,wcvp,0,
2142,Hypericum elegans Willd.,0.90924,719896,Hypericum elegans,1,species,Willd.,Stephan ex Willd.,0.5462,Stephan ex Willd.,Hypericaceae,Hypericum,Hypericum,1,elegans,elegans,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:433393-1,,Y,Accepted,Hypericum elegans,Hypericum elegans,Stephan ex Willd.,719896,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:433393-1,,Hypericaceae,1,1,wcvp,0,
2143,Hypericum elodes L.,1,719902,Hypericum elodes,1,species,L.,L.,1,L.,Hypericaceae,Hypericum,Hypericum,1,elodes,elodes,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:433400-1,,Y,Accepted,Hypericum elodes,Hypericum elodes,L.,719902,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:433400-1,,Hypericaceae,1,1,wcvp,0,
2144,Hypericum hirsutum L.,1,720051,Hypericum hirsutum,1,species,L.,L.,1,L.,Hypericaceae,Hypericum,Hypericum,1,hirsutum,hirsutum,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:433492-1,,Y,Accepted,Hypericum hirsutum,Hypericum hirsutum,L.,720051,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:433492-1,,Hypericaceae,1,1,wcvp,0,
2145,Hypericum humifusum L.,1,720063,Hypericum humifusum,1,species,L.,L.,1,L.,Hypericaceae,Hypericum,Hypericum,1,humifusum,humifusum,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:433500-1,,Y,Accepted,Hypericum humifusum,Hypericum humifusum,L.,720063,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:433500-1,,Hypericaceae,1,1,wcvp,0,
2146,Hypericum maculatum agg.,0.9,720220,Hypericum maculatum,1,species,,,NA,Crantz,Hypericaceae,Hypericum,Hypericum,1,maculatum,maculatum,1,,,NA,,,NA,,,NA,,agg.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:325096-2,,Y,Accepted,Hypericum maculatum,Hypericum maculatum,Crantz,720220,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:325096-2,,Hypericaceae,1,1,wcvp,0,
2147,Hypericum desetangsii Lamotte,1,719877,Hypericum desetangsii,1,species,Lamotte,Lamotte,1,Lamotte,Hypericaceae,Hypericum,Hypericum,1,desetangsii,desetangsii,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:433376-1,,Y,Accepted,Hypericum x desetangsii,Hypericum x desetangsii,Lamotte,719877,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:433376-1,,Hypericaceae,1,1,wcvp,0,
2148,Hypericum dubium Leers,1,719887,Hypericum dubium,1,species,Leers,Leers,1,Leers,Hypericaceae,Hypericum,Hypericum,1,dubium,dubium,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:325110-2,,Y,Synonym,Hypericum maculatum subsp. obtusiusculum,Hypericum maculatum,(Tourlet) Hayek,720230,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1154764-2,,Hypericaceae,1,1,wcvp,0,
2149,Hypericum maculatum Crantz,1,720220,Hypericum maculatum,1,species,Crantz,Crantz,1,Crantz,Hypericaceae,Hypericum,Hypericum,1,maculatum,maculatum,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:325096-2,,Y,Accepted,Hypericum maculatum,Hypericum maculatum,Crantz,720220,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:325096-2,,Hypericaceae,1,1,wcvp,0,
2150,Hypericum maculatum subsp. maculatum,1,1285487,Hypericum maculatum subsp. maculatum,1,subspecies,,,NA,,Hypericaceae,Hypericum,Hypericum,1,maculatum,maculatum,1,,,NA,subsp.,maculatum,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77172773-1,,Y,Accepted,Hypericum maculatum subsp. maculatum,Hypericum maculatum,,1285487,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77172773-1,,Hypericaceae,1,1,wcvp,0,
2151,Hypericum montanum L.,1,720283,Hypericum montanum,1,species,L.,L.,1,L.,Hypericaceae,Hypericum,Hypericum,1,montanum,montanum,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:433620-1,,Y,Accepted,Hypericum montanum,Hypericum montanum,L.,720283,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:433620-1,,Hypericaceae,1,1,wcvp,0,
2152,Hypericum perforatum L.,1,720401,Hypericum perforatum,1,species,L.,L.,1,L.,Hypericaceae,Hypericum,Hypericum,1,perforatum,perforatum,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:433719-1,,Y,Accepted,Hypericum perforatum,Hypericum perforatum,L.,720401,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:433719-1,,Hypericaceae,1,1,wcvp,0,
2153,Hypericum perforatum subsp. perforatum,1,1285448,Hypericum perforatum subsp. perforatum,1,subspecies,,,NA,,Hypericaceae,Hypericum,Hypericum,1,perforatum,perforatum,1,,,NA,subsp.,perforatum,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77172961-1,,Y,Accepted,Hypericum perforatum subsp. perforatum,Hypericum perforatum,,1285448,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77172961-1,,Hypericaceae,1,1,wcvp,0,
2154,Hypericum perforatum subsp. veronense (Schrank) Ces.,0.92346,720419,Hypericum perforatum subsp. veronense,1,subspecies,(Schrank) Ces.,(Schrank) H.Lindb.,0.6173,(Schrank) H.Lindb.,Hypericaceae,Hypericum,Hypericum,1,perforatum,perforatum,1,,,NA,subsp.,veronense,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77189426-1,,Y,Accepted,Hypericum perforatum subsp. veronense,Hypericum perforatum,(Schrank) H.Lindb.,720419,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77189426-1,,Hypericaceae,1,1,wcvp,0,
2155,Hypericum pulchrum L.,1,720474,Hypericum pulchrum,1,species,L.,L.,1,L.,Hypericaceae,Hypericum,Hypericum,1,pulchrum,pulchrum,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:433764-1,,Y,Accepted,Hypericum pulchrum,Hypericum pulchrum,L.,720474,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:433764-1,,Hypericaceae,1,1,wcvp,0,
2156,Hypericum tetrapterum Fr.,1,720689,Hypericum tetrapterum,1,species,Fr.,Fr.,1,Fr.,Hypericaceae,Hypericum,Hypericum,1,tetrapterum,tetrapterum,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:433905-1,,Y,Accepted,Hypericum tetrapterum,Hypericum tetrapterum,Fr.,720689,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:433905-1,,Hypericaceae,1,1,wcvp,0,
2157,Hypochaeris glabra L.,1,6474,Hypochaeris glabra,1,species,L.,L.,1,L.,Asteraceae,Hypochaeris,Hypochaeris,1,glabra,glabra,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:225504-1,,Y,Accepted,Hypochaeris glabra,Hypochaeris glabra,L.,6474,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:225504-1,,Asteraceae,1,1,wcvp,0,
2158,Hypochaeris maculata L.,1,18056,Hypochaeris maculata,1,species,L.,L.,1,L.,Asteraceae,Hypochaeris,Hypochaeris,1,maculata,maculata,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:225539-1,,Y,Accepted,Hypochaeris maculata,Hypochaeris maculata,L.,18056,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:225539-1,,Asteraceae,1,1,wcvp,0,
2159,Hypochaeris radicata L.,1,74083,Hypochaeris radicata,1,species,L.,L.,1,L.,Asteraceae,Hypochaeris,Hypochaeris,1,radicata,radicata,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:225575-1,,Y,Accepted,Hypochaeris radicata,Hypochaeris radicata,L.,74083,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:225575-1,,Asteraceae,1,1,wcvp,0,
2160,Hypochaeris radicata subsp. radicata,1,65292,Hypochaeris radicata subsp. radicata,1,subspecies,,,NA,,Asteraceae,Hypochaeris,Hypochaeris,1,radicata,radicata,1,,,NA,subsp.,radicata,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77232433-1,,Y,Accepted,Hypochaeris radicata subsp. radicata,Hypochaeris radicata,,65292,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77232433-1,,Asteraceae,1,1,wcvp,0,
2161,Hypochaeris uniflora Vill.,1,125529,Hypochaeris uniflora,1,species,Vill.,Vill.,1,Vill.,Asteraceae,Hypochaeris,Hypochaeris,1,uniflora,uniflora,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:225624-1,,Y,Accepted,Hypochaeris uniflora,Hypochaeris uniflora,Vill.,125529,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:225624-1,,Asteraceae,1,1,wcvp,0,
2162,Hypopitys monotropa agg.,0.9,721001,Hypopitys monotropa,1,species,,,NA,Crantz,Ericaceae,Hypopitys,Hypopitys,1,monotropa,monotropa,1,,,NA,,,NA,,,NA,,agg.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:582528-1,,Y,Synonym,Monotropa hypopitys,Monotropa hypopitys,L.,371045,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:163883-2,,Ericaceae,1,1,wcvp,0,
2163,Hypopitys hypophegea (Wallr.) G. Don,1,720997,Hypopitys hypophegea,1,species,(Wallr.) G. Don,(Wallr.) G.Don,1,(Wallr.) G.Don,Ericaceae,Hypopitys,Hypopitys,1,hypophegea,hypophegea,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:582524-1,,Y,Synonym,Monotropa hypopitys,Monotropa hypopitys,L.,371045,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:163883-2,,Ericaceae,1,1,wcvp,0,
2164,Hypopitys monotropa Crantz,1,721001,Hypopitys monotropa,1,species,Crantz,Crantz,1,Crantz,Ericaceae,Hypopitys,Hypopitys,1,monotropa,monotropa,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:582528-1,,Y,Synonym,Monotropa hypopitys,Monotropa hypopitys,L.,371045,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:163883-2,,Ericaceae,1,1,wcvp,0,
2165,Hyssopus officinalis L.,1,212429,Hyssopus officinalis,1,species,L.,L.,1,L.,Lamiaceae,Hyssopus,Hyssopus,1,officinalis,officinalis,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:127231-2,,Y,Accepted,Hyssopus officinalis,Hyssopus officinalis,L.,212429,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:127231-2,,Lamiaceae,1,1,wcvp,0,
2166,Hyssopus officinalis subsp. officinalis,1,212440,Hyssopus officinalis subsp. officinalis,1,subspecies,,,NA,,Lamiaceae,Hyssopus,Hyssopus,1,officinalis,officinalis,1,,,NA,subsp.,officinalis,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77172160-1,,Y,Accepted,Hyssopus officinalis subsp. officinalis,Hyssopus officinalis,,212440,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77172160-1,,Lamiaceae,1,1,wcvp,0,
2167,Iberis amara L.,1,721073,Iberis amara,1,species,L.,L.,1,L.,Brassicaceae,Iberis,Iberis,1,amara,amara,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:324660-2,,Y,Accepted,Iberis amara,Iberis amara,L.,721073,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:324660-2,,Brassicaceae,1,1,wcvp,0,
2168,Iberis linifolia L.,1,721191,Iberis linifolia,1,species,L.,L.,1,L.,Brassicaceae,Iberis,Iberis,1,linifolia,linifolia,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:285588-1,,Y,Accepted,Iberis linifolia,Iberis linifolia,L.,721191,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:285588-1,,Brassicaceae,1,1,wcvp,0,
2169,Iberis linifolia subsp. boppardensis (Jord.) Korneck,1,1325629,Iberis linifolia subsp. boppardensis,1,subspecies,(Jord.) Korneck,(Jord.) Korneck,1,(Jord.) Korneck,Brassicaceae,Iberis,Iberis,1,linifolia,linifolia,1,,,NA,subsp.,boppardensis,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1007375-1,,Y,Synonym,Iberis linifolia subsp. linifolia,Iberis linifolia,,1023799,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:923428-1,,Brassicaceae,1,1,wcvp,0,
2170,Ilex aquifolium L.,1,721505,Ilex aquifolium,1,species,L.,L.,1,L.,Aquifoliaceae,Ilex,Ilex,1,aquifolium,aquifolium,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:83051-1,,Y,Accepted,Ilex aquifolium,Ilex aquifolium,L.,721505,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:83051-1,,Aquifoliaceae,1,1,wcvp,0,
2171,Illecebrum verticillatum L.,1,722373,Illecebrum verticillatum,1,species,L.,L.,1,L.,Caryophyllaceae,Illecebrum,Illecebrum,1,verticillatum,verticillatum,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:302405-2,,Y,Accepted,Illecebrum verticillatum,Illecebrum verticillatum,L.,722373,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:302405-2,,Caryophyllaceae,1,1,wcvp,0,
2172,Impatiens capensis Meerb.,1,722621,Impatiens capensis,1,species,Meerb.,Meerb.,1,Meerb.,Balsaminaceae,Impatiens,Impatiens,1,capensis,capensis,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30008241-2,,Y,Accepted,Impatiens capensis,Impatiens capensis,Meerb.,722621,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30008241-2,,Balsaminaceae,1,1,wcvp,0,
2173,Impatiens glandulifera Royle,1,722805,Impatiens glandulifera,1,species,Royle,Royle,1,Royle,Balsaminaceae,Impatiens,Impatiens,1,glandulifera,glandulifera,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30221088-2,,Y,Accepted,Impatiens glandulifera,Impatiens glandulifera,Royle,722805,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30221088-2,,Balsaminaceae,1,1,wcvp,0,
2174,Impatiens noli-tangere L.,0.9,723086,Impatiens noli-tangere,1,species,,,NA,L.,Balsaminaceae,Impatiens,Impatiens,1,noli-tangere,noli-tangere,1,,,NA,,,NA,,,NA,,L.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30208246-2,,Y,Accepted,Impatiens noli-tangere,Impatiens noli-tangere,L.,723086,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30208246-2,,Balsaminaceae,1,1,wcvp,0,
2175,Impatiens parviflora DC.,1,723128,Impatiens parviflora,1,species,DC.,DC.,1,DC.,Balsaminaceae,Impatiens,Impatiens,1,parviflora,parviflora,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:374266-1,,Y,Accepted,Impatiens parviflora,Impatiens parviflora,DC.,723128,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:374266-1,,Balsaminaceae,1,1,wcvp,0,
2176,Inula britannica L.,1,137479,Inula britannica,1,species,L.,L.,1,L.,Asteraceae,Inula,Inula,1,britannica,britannica,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:225778-1,,Y,Synonym,Pentanema britannica,Pentanema britannica,"(L.) D.Gut.Larr., Santos-Vicente, Anderb., E.Rico & M.M.Mart.Ort.",1435409,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77178407-1,,Asteraceae,1,1,wcvp,0,
2177,Inula conyzae (Griess.) DC.,0.92644,18617,Inula conyzae,1,species,(Griess.) DC.,(Griess.) Meikle,0.6322,(Griess.) Meikle,Asteraceae,Inula,Inula,1,conyzae,conyzae,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:915087-1,,Y,Synonym,Pentanema squarrosum,Pentanema squarrosum,"(L.) D.Gut.Larr., Santos-Vicente, Anderb., E.Rico & M.M.Mart.Ort.",1322318,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60478388-2,,Asteraceae,1,1,wcvp,0,
2178,Inula ensifolia L.,1,73315,Inula ensifolia,1,species,L.,L.,1,L.,Asteraceae,Inula,Inula,1,ensifolia,ensifolia,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:225856-1,,Y,Synonym,Pentanema ensifolium,Pentanema ensifolium,"(L.) D.Gut.Larr., Santos-Vicente, Anderb., E.Rico & M.M.Mart.Ort.",1371735,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77178410-1,,Asteraceae,1,1,wcvp,0,
2179,Inula germanica L.,1,44415,Inula germanica,1,species,L.,L.,1,L.,Asteraceae,Inula,Inula,1,germanica,germanica,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:225879-1,,Y,Synonym,Pentanema germanicum,Pentanema germanicum,"(L.) D.Gut.Larr., Santos-Vicente, Anderb., E.Rico & M.M.Mart.Ort.",1371736,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77178411-1,,Asteraceae,1,1,wcvp,0,
2180,Inula helenium L.,1,118975,Inula helenium,1,species,L.,L.,1,L.,Asteraceae,Inula,Inula,1,helenium,helenium,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:225914-1,,Y,Accepted,Inula helenium,Inula helenium,L.,118975,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:225914-1,,Asteraceae,1,1,wcvp,0,
2181,Inula helvetica Weber,1,114547,Inula helvetica,1,species,Weber,Weber,1,Weber,Asteraceae,Inula,Inula,1,helvetica,helvetica,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:225918-1,,Y,Synonym,Pentanema helveticum,Pentanema helveticum,"(Weber) D.Gut.Larr., Santos-Vicente, Anderb., E.Rico & M.M.Mart.Ort.",1371738,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77178413-1,,Asteraceae,1,1,wcvp,0,
2182,Inula hirta L.,1,71969,Inula hirta,1,species,L.,L.,1,L.,Asteraceae,Inula,Inula,1,hirta,hirta,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:225925-1,,Y,Synonym,Pentanema hirtum,Pentanema hirtum,"(L.) D.Gut.Larr., Santos-Vicente, Anderb., E.Rico & M.M.Mart.Ort.",1371739,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77178414-1,,Asteraceae,1,1,wcvp,0,
2183,Inula rigida Doll,0.91334,127980,Inula rigida,1,species,Doll,Döll,0.5667,Döll,Asteraceae,Inula,Inula,1,rigida,rigida,1,,,NA,,,NA,,,NA,,,https://www.worldfloraonline.org/taxon/wfo-0000129347,,Y,Accepted,Inula rigida,Inula rigida,Döll,127980,species,https://www.worldfloraonline.org/taxon/wfo-0000129347,,Asteraceae,1,1,wfo,0,
2184,Inula salicina L.,1,85281,Inula salicina,1,species,L.,L.,1,L.,Asteraceae,Inula,Inula,1,salicina,salicina,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:226092-1,,Y,Synonym,Pentanema salicinum,Pentanema salicinum,"(L.) D.Gut.Larr., Santos-Vicente, Anderb., E.Rico & M.M.Mart.Ort.",1371747,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77178422-1,,Asteraceae,1,1,wcvp,0,
2185,Inula salicina subsp. salicina,1,53218,Inula salicina subsp. salicina,1,subspecies,,,NA,,Asteraceae,Inula,Inula,1,salicina,salicina,1,,,NA,subsp.,salicina,1,,,NA,,,https://www.worldfloraonline.org/taxon/wfo-0000053477,,Y,Synonym,Pentanema salicinum,Pentanema salicinum,"(L.) D.Gut.Larr., Santos-Vicente, Anderb., E.Rico & M.M.Mart.Ort.",1371747,species,https://www.worldfloraonline.org/taxon/wfo-0001422114,,Asteraceae,1,1,wfo,0,
2186,Iris aphylla L.,1,775003,Iris aphylla,1,species,L.,L.,1,L.,Iridaceae,Iris,Iris,1,aphylla,aphylla,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:438358-1,,Y,Accepted,Iris aphylla,Iris aphylla,L.,775003,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:438358-1,,Iridaceae,1,1,wcvp,0,
2187,Iris germanica L.,1,775297,Iris germanica,1,species,L.,L.,1,L.,Iridaceae,Iris,Iris,1,germanica,germanica,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:438637-1,,Y,Accepted,Iris x germanica,Iris x germanica,L.,775297,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:438637-1,,Iridaceae,1,1,wcvp,0,
2188,Iris lurida Ait.,0.9035,775496,Iris lurida,1,species,Ait.,Aiton,0.5175,Aiton,Iridaceae,Iris,Iris,1,lurida,lurida,1,,,NA,,,NA,,,NA,,,https://www.worldfloraonline.org/taxon/wfo-0000783571,,Y,Synonym,Iris x germanica,Iris x germanica,L.,775297,species,https://www.worldfloraonline.org/taxon/wfo-0000783371,,Iridaceae,1,1,wfo,0,
2189,Iris pallida Lam.,1,775619,Iris pallida,1,species,Lam.,Lam.,1,Lam.,Iridaceae,Iris,Iris,1,pallida,pallida,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:438939-1,,Y,Accepted,Iris pallida,Iris pallida,Lam.,775619,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:438939-1,,Iridaceae,1,1,wcvp,0,
2190,Iris pallida subsp. pallida,1,782498,Iris pallida subsp. pallida,1,subspecies,,,NA,,Iridaceae,Iris,Iris,1,pallida,pallida,1,,,NA,subsp.,pallida,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77169968-1,,Y,Accepted,Iris pallida subsp. pallida,Iris pallida,,782498,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77169968-1,,Iridaceae,1,1,wcvp,0,
